tatripid,log_time,stop_name,stop_id,route_id,direction,scheduled_start_date,scheduled_start_time,actual_arrival_time,scheduled_arrival_time
9384,2023-12-15T09:42,'FIFTH AVE + OAKLAND AVE',2565,71D,OUTBOUND,2023-12-15,09:35,09:43,09:41
10712,2023-12-15T09:43,'HIGHLAND AVE + PENN',3268,71B,OUTBOUND,2023-12-15,09:13,09:43,09:42
10713,2023-12-15T09:43,'FIFTH AVE + OAKLAND AVE',2565,71B,OUTBOUND,2023-12-15,09:27,09:44,09:42
6775,2023-12-15T09:44,'FORBES + MURRAY FS',7096,61D,INBOUND,2023-12-15,09:18,09:44,09:45
9385,2023-12-15T09:44,'FIFTH AVE + OAKLAND AVE',2565,71A,OUTBOUND,2023-12-15,09:39,09:45,09:45
7426,2023-12-15T09:44,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61C,INBOUND,2023-12-15,08:54,09:46,09:39
9528,2023-12-15T09:38,'FIFTH AVE + OAKLAND AVE',2565,75,OUTBOUND,2023-12-15,09:37,09:45,09:46
5927,2023-12-15T09:45,'FIFTH  AVE + ATWOOD ST',36,61D,OUTBOUND,2023-12-15,09:43,09:46,15:49
10405,2023-12-15T09:46,'FIFTH  AVE + ATWOOD ST',36,P3,INBOUND,2023-12-15,09:24,09:47,09:46
6476,2023-12-15T09:46,'FORBES AVE + MURRAY AVE',7126,61C,OUTBOUND,2023-12-15,09:20,09:47,09:45
5989,2023-12-15T09:46,'FIFTH  AVE + ATWOOD ST',36,61A,INBOUND,2023-12-15,08:52,09:47,09:45
5926,2023-12-15T09:46,'FORBES AVE + MURRAY AVE',7126,61D,OUTBOUND,2023-12-15,09:28,09:47,09:48
2090,2023-12-15T09:45,'FIFTH  AVE + ATWOOD ST',36,54,OUTBOUND,2023-12-15,08:51,09:47,09:37
9015,2023-12-15T09:47,'FIFTH AVE + MOREWOOD AVE',1167,71B,INBOUND,2023-12-15,09:32,09:47,09:46
10852,2023-12-15T09:47,'FIFTH AVE + MOREWOOD AVE',1167,71D,INBOUND,2023-12-15,09:21,09:48,09:43
5992,2023-12-15T09:47,'FIFTH  AVE + ATWOOD ST',36,61B,INBOUND,2023-12-15,09:13,09:48,09:52
5991,2023-12-15T09:48,'FORBES + MURRAY FS',7096,61A,INBOUND,2023-12-15,09:07,09:50,09:47
6775,2023-12-15T09:49,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61D,INBOUND,2023-12-15,09:18,09:49,09:51
10713,2023-12-15T09:50,'FIFTH AVE + MOREWOOD AVE',1177,71B,OUTBOUND,2023-12-15,09:27,09:51,09:46
9619,2023-12-15T09:50,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,28X,OUTBOUND,2023-12-15,09:38,09:51,09:47
9384,2023-12-15T09:50,'FIFTH AVE + MOREWOOD AVE',1177,71D,OUTBOUND,2023-12-15,09:35,09:51,09:46
7427,2023-12-15T09:52,'FORBES + MURRAY FS',7096,61C,INBOUND,2023-12-15,09:11,09:52,09:50
10667,2023-12-15T09:53,'FIFTH AVE + OAKLAND AVE',2565,P3,OUTBOUND,2023-12-15,09:50,09:54,09:54
9388,2023-12-15T09:53,'FIFTH  AVE + ATWOOD ST',36,71A,OUTBOUND,2023-12-15,09:54,09:54,00:40
1898,2023-12-15T09:54,'FIFTH AVE + OAKLAND AVE',2565,54,INBOUND,2023-12-15,09:27,09:54,09:54
5991,2023-12-15T09:54,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61A,INBOUND,2023-12-15,09:07,09:55,09:52
9387,2023-12-15T09:54,'FIFTH  AVE + ATWOOD ST',36,71D,OUTBOUND,2023-12-15,09:50,09:55,13:10
10714,2023-12-15T09:54,'FIFTH AVE + OAKLAND AVE',2565,71B,OUTBOUND,2023-12-15,09:42,09:55,09:57
9015,2023-12-15T09:54,'FIFTH  AVE + ATWOOD ST',36,71B,INBOUND,2023-12-15,09:32,09:55,09:52
9386,2023-12-15T09:54,'FIFTH  AVE + ATWOOD ST',36,71C,OUTBOUND,2023-12-15,09:47,09:56,14:40
7426,2023-12-15T09:55,'FIFTH  AVE + ATWOOD ST',36,61C,INBOUND,2023-12-15,08:54,09:56,09:48
9131,2023-12-15T09:55,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,67,OUTBOUND,2023-12-15,09:40,09:56,09:54
7427,2023-12-15T09:56,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61C,INBOUND,2023-12-15,09:11,09:57,09:56
9018,2023-12-15T09:57,'HIGHLAND AVE + BAUM',19383,71B,INBOUND,2023-12-15,09:51,09:57,09:59
6477,2023-12-15T09:57,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61B,OUTBOUND,2023-12-15,09:24,09:58,09:41
5994,2023-12-15T09:58,'FORBES + MURRAY FS',7096,61B,INBOUND,2023-12-15,09:31,09:58,09:56
10713,2023-12-15T09:58,'HIGHLAND AVE + PENN',3268,71B,OUTBOUND,2023-12-15,09:27,09:59,09:56
5927,2023-12-15T09:58,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61D,OUTBOUND,2023-12-15,09:43,09:59,09:58
6480,2023-12-15T09:59,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61B,OUTBOUND,2023-12-15,09:39,09:59,09:56
6478,2023-12-15T09:59,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61A,OUTBOUND,2023-12-15,09:33,09:59,09:49
5928,2023-12-15T09:59,'FIFTH  AVE + ATWOOD ST',36,61D,OUTBOUND,2023-12-15,09:58,10:00,11:23
9388,2023-12-15T09:59,'FIFTH AVE + OAKLAND AVE',2565,71A,OUTBOUND,2023-12-15,09:54,10:00,10:00
6479,2023-12-15T09:59,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61C,OUTBOUND,2023-12-15,09:36,10:00,09:53
9386,2023-12-15T10:00,'FIFTH AVE + OAKLAND AVE',2565,71C,OUTBOUND,2023-12-15,09:47,10:01,09:53
10855,2023-12-15T10:00,'FIFTH AVE + MOREWOOD AVE',1167,71D,INBOUND,2023-12-15,09:38,10:01,10:00
9619,2023-12-15T10:00,'FIFTH  AVE + ATWOOD ST',36,28X,OUTBOUND,2023-12-15,09:38,10:01,09:51
9197,2023-12-15T10:00,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,67,INBOUND,2023-12-15,08:44,10:01,09:53
10714,2023-12-15T10:00,'FIFTH AVE + MOREWOOD AVE',1177,71B,OUTBOUND,2023-12-15,09:42,10:02,10:01
9387,2023-12-15T10:01,'FIFTH AVE + OAKLAND AVE',2565,71D,OUTBOUND,2023-12-15,09:50,10:01,09:56
5991,2023-12-15T10:01,'FIFTH  AVE + ATWOOD ST',36,61A,INBOUND,2023-12-15,09:07,10:02,10:00
6477,2023-12-15T10:01,'FORBES AVE + MURRAY AVE',7126,61B,OUTBOUND,2023-12-15,09:24,10:03,09:47
5927,2023-12-15T10:02,'FORBES AVE + MURRAY AVE',7126,61D,OUTBOUND,2023-12-15,09:43,10:03,10:03
6777,2023-12-15T10:02,'FORBES + MURRAY FS',7096,61D,INBOUND,2023-12-15,09:37,10:03,10:04
5994,2023-12-15T10:02,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61B,INBOUND,2023-12-15,09:31,10:04,10:01
6480,2023-12-15T10:03,'FORBES AVE + MURRAY AVE',7126,61B,OUTBOUND,2023-12-15,09:39,10:03,10:02
6478,2023-12-15T10:03,'FORBES AVE + MURRAY AVE',7126,61A,OUTBOUND,2023-12-15,09:33,10:03,09:54
9132,2023-12-15T10:03,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,69,OUTBOUND,2023-12-15,09:50,10:04,10:04
5993,2023-12-15T10:03,'FORBES + MURRAY FS',7096,61A,INBOUND,2023-12-15,09:27,10:04,10:07
6479,2023-12-15T10:04,'FORBES AVE + MURRAY AVE',7126,61C,OUTBOUND,2023-12-15,09:36,10:05,10:00
8846,2023-12-15T10:04,'FIFTH  AVE + ATWOOD ST',36,75,INBOUND,2023-12-15,09:18,10:06,10:05
9018,2023-12-15T10:05,'FIFTH AVE + MOREWOOD AVE',1167,71B,INBOUND,2023-12-15,09:51,10:07,10:08
9389,2023-12-15T10:06,'FIFTH  AVE + ATWOOD ST',36,71C,OUTBOUND,2023-12-15,10:02,10:06,09:03
7427,2023-12-15T10:06,'FIFTH  AVE + ATWOOD ST',36,61C,INBOUND,2023-12-15,09:11,10:07,10:05
6486,2023-12-15T09:57,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61B,OUTBOUND,2023-12-15,10:09,10:26,10:26
6777,2023-12-15T10:07,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61D,INBOUND,2023-12-15,09:37,10:08,10:10
6481,2023-12-15T10:07,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61A,OUTBOUND,2023-12-15,09:48,10:08,10:04
9387,2023-12-15T10:07,'FIFTH AVE + MOREWOOD AVE',1177,71D,OUTBOUND,2023-12-15,09:50,10:08,10:01
9197,2023-12-15T10:07,'FIFTH  AVE + ATWOOD ST',36,67,INBOUND,2023-12-15,08:44,10:08,09:59
5993,2023-12-15T10:07,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61A,INBOUND,2023-12-15,09:27,10:09,10:12
10714,2023-12-15T10:08,'HIGHLAND AVE + PENN',3268,71B,OUTBOUND,2023-12-15,09:42,10:09,10:11
9390,2023-12-15T10:08,'FIFTH  AVE + ATWOOD ST',36,71D,OUTBOUND,2023-12-15,10:07,10:09,07:15
5994,2023-12-15T10:08,'FIFTH  AVE + ATWOOD ST',36,61B,INBOUND,2023-12-15,09:31,10:10,10:10
2091,2023-12-15T10:09,'FIFTH  AVE + ATWOOD ST',36,54,OUTBOUND,2023-12-15,09:21,10:10,10:08
6481,2023-12-15T10:11,'FORBES AVE + MURRAY AVE',7126,61A,OUTBOUND,2023-12-15,09:48,10:12,10:09
9529,2023-12-15T10:11,'FIFTH AVE + OAKLAND AVE',2565,75,OUTBOUND,2023-12-15,10:02,10:12,10:11
11631,2023-12-15T10:11,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,69,INBOUND,2023-12-15,09:03,10:13,10:13
5928,2023-12-15T10:12,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61D,OUTBOUND,2023-12-15,09:58,10:13,10:13
9389,2023-12-15T10:12,'FIFTH AVE + OAKLAND AVE',2565,71C,OUTBOUND,2023-12-15,10:02,10:13,10:08
9018,2023-12-15T10:13,'FIFTH  AVE + ATWOOD ST',36,71B,INBOUND,2023-12-15,09:51,10:14,10:15
9391,2023-12-15T10:13,'FIFTH  AVE + ATWOOD ST',36,71A,OUTBOUND,2023-12-15,10:12,10:14,12:44
9390,2023-12-15T10:13,'FIFTH AVE + OAKLAND AVE',2565,71D,OUTBOUND,2023-12-15,10:07,10:15,10:13
10410,2023-12-15T10:14,'FIFTH  AVE + ATWOOD ST',36,P3,INBOUND,2023-12-15,09:49,10:15,10:11
10715,2023-12-15T10:15,'FIFTH AVE + OAKLAND AVE',2565,71B,OUTBOUND,2023-12-15,09:57,10:16,10:12
5929,2023-12-15T10:15,'FIFTH  AVE + ATWOOD ST',36,61D,OUTBOUND,2023-12-15,10:17,10:17,13:26
5928,2023-12-15T10:16,'FORBES AVE + MURRAY AVE',7126,61D,OUTBOUND,2023-12-15,09:58,10:17,10:18
7559,2023-12-15T10:16,'FIFTH AVE + OAKLAND AVE',2565,93,OUTBOUND,2023-12-15,09:38,10:17,10:14
11631,2023-12-15T10:17,'FIFTH  AVE + ATWOOD ST',36,69,INBOUND,2023-12-15,09:03,10:18,10:19
5993,2023-12-15T10:17,'FIFTH  AVE + ATWOOD ST',36,61A,INBOUND,2023-12-15,09:27,10:18,10:20
9390,2023-12-15T10:18,'FIFTH AVE + MOREWOOD AVE',1177,71D,OUTBOUND,2023-12-15,10:07,10:20,10:18
5996,2023-12-15T10:19,'FORBES + MURRAY FS',7096,61B,INBOUND,2023-12-15,09:50,10:20,10:16
9391,2023-12-15T10:19,'FIFTH AVE + OAKLAND AVE',2565,71A,OUTBOUND,2023-12-15,10:12,10:20,10:18
9621,2023-12-15T10:20,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,28X,OUTBOUND,2023-12-15,10:08,10:21,10:17
10715,2023-12-15T10:20,'FIFTH AVE + MOREWOOD AVE',1177,71B,OUTBOUND,2023-12-15,09:57,10:22,10:16
10858,2023-12-15T10:21,'FIFTH AVE + MOREWOOD AVE',1167,71D,INBOUND,2023-12-15,09:58,10:22,10:20
7428,2023-12-15T10:23,'FORBES + MURRAY FS',7096,61C,INBOUND,2023-12-15,09:31,10:24,10:10
5995,2023-12-15T10:23,'FORBES + MURRAY FS',7096,61A,INBOUND,2023-12-15,09:47,10:25,10:27
11200,2023-12-15T10:23,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,58,INBOUND,2023-12-15,10:21,10:29,17:47
9621,2023-12-15T10:24,'FIFTH  AVE + ATWOOD ST',36,28X,OUTBOUND,2023-12-15,10:08,10:25,10:21
2092,2023-12-15T10:25,'FIFTH  AVE + ATWOOD ST',36,54,OUTBOUND,2023-12-15,09:41,10:26,10:27
6778,2023-12-15T10:25,'FORBES + MURRAY FS',7096,61D,INBOUND,2023-12-15,09:57,10:26,10:24
5996,2023-12-15T10:26,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61B,INBOUND,2023-12-15,09:50,10:27,10:21
6484,2023-12-15T10:27,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61A,OUTBOUND,2023-12-15,10:01,10:28,10:17
10715,2023-12-15T10:28,'HIGHLAND AVE + PENN',3268,71B,OUTBOUND,2023-12-15,09:57,10:29,10:26
1185,2023-12-15T10:28,'FIFTH AVE + OAKLAND AVE',2565,54,INBOUND,2023-12-15,09:57,10:29,10:29
7428,2023-12-15T10:29,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61C,INBOUND,2023-12-15,09:31,10:30,10:16
10716,2023-12-15T10:29,'FIFTH AVE + OAKLAND AVE',2565,71B,OUTBOUND,2023-12-15,10:12,10:30,10:27
5995,2023-12-15T10:30,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61A,INBOUND,2023-12-15,09:47,10:30,10:32
9393,2023-12-15T10:30,'FIFTH  AVE + ATWOOD ST',36,71D,OUTBOUND,2023-12-15,10:27,10:31,20:54
6778,2023-12-15T10:29,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61D,INBOUND,2023-12-15,09:57,10:31,10:30
7429,2023-12-15T10:30,'FORBES + MURRAY FS',7096,61C,INBOUND,2023-12-15,09:50,10:31,10:30
9200,2023-12-15T10:30,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,67,INBOUND,2023-12-15,09:19,10:31,10:28
8848,2023-12-15T10:30,'FIFTH  AVE + ATWOOD ST',36,75,INBOUND,2023-12-15,09:43,10:32,10:30
5929,2023-12-15T10:31,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61D,OUTBOUND,2023-12-15,10:17,10:32,10:32
9394,2023-12-15T10:31,'FIFTH  AVE + ATWOOD ST',36,71A,OUTBOUND,2023-12-15,10:32,10:32,20:14
6484,2023-12-15T10:32,'FORBES AVE + MURRAY AVE',7126,61A,OUTBOUND,2023-12-15,10:01,10:33,10:22
6485,2023-12-15T10:33,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61C,OUTBOUND,2023-12-15,10:06,10:35,10:23
9133,2023-12-15T10:33,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,67,OUTBOUND,2023-12-15,10:15,10:35,10:29
5998,2023-12-15T10:36,'FORBES + MURRAY FS',7096,61B,INBOUND,2023-12-15,10:10,10:36,10:36
5929,2023-12-15T10:35,'FORBES AVE + MURRAY AVE',7126,61D,OUTBOUND,2023-12-15,10:17,10:36,10:37
7429,2023-12-15T10:35,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61C,INBOUND,2023-12-15,09:50,10:37,10:36
9393,2023-12-15T10:36,'FIFTH AVE + OAKLAND AVE',2565,71D,OUTBOUND,2023-12-15,10:27,10:37,10:33
5996,2023-12-15T10:36,'FIFTH  AVE + ATWOOD ST',36,61B,INBOUND,2023-12-15,09:50,10:38,10:30
10716,2023-12-15T10:36,'FIFTH AVE + MOREWOOD AVE',1177,71B,OUTBOUND,2023-12-15,10:12,10:38,10:31
9394,2023-12-15T10:38,'FIFTH AVE + OAKLAND AVE',2565,71A,OUTBOUND,2023-12-15,10:32,10:38,10:38
9023,2023-12-15T10:38,'HIGHLAND AVE + BAUM',19383,71B,INBOUND,2023-12-15,10:31,10:38,10:39
9530,2023-12-15T10:37,'FIFTH AVE + OAKLAND AVE',2565,75,OUTBOUND,2023-12-15,10:27,10:38,10:36
5930,2023-12-15T10:36,'FIFTH  AVE + ATWOOD ST',36,61D,OUTBOUND,2023-12-15,10:37,10:38,22:56
5995,2023-12-15T10:37,'FIFTH  AVE + ATWOOD ST',36,61A,INBOUND,2023-12-15,09:47,10:38,10:40
7428,2023-12-15T10:37,'FIFTH  AVE + ATWOOD ST',36,61C,INBOUND,2023-12-15,09:31,10:39,10:25
6485,2023-12-15T10:38,'FORBES AVE + MURRAY AVE',7126,61C,OUTBOUND,2023-12-15,10:06,10:39,10:30
9200,2023-12-15T10:38,'FIFTH  AVE + ATWOOD ST',36,67,INBOUND,2023-12-15,09:19,10:39,10:34
10863,2023-12-15T10:39,'FIFTH AVE + MOREWOOD AVE',1167,71D,INBOUND,2023-12-15,10:18,10:40,10:40
5998,2023-12-15T10:40,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61B,INBOUND,2023-12-15,10:10,10:41,10:41
9393,2023-12-15T10:43,'FIFTH AVE + MOREWOOD AVE',1177,71D,OUTBOUND,2023-12-15,10:27,10:44,10:38
6781,2023-12-15T10:43,'FORBES + MURRAY FS',7096,61D,INBOUND,2023-12-15,10:17,10:44,10:44
5997,2023-12-15T10:44,'FORBES + MURRAY FS',7096,61A,INBOUND,2023-12-15,10:07,10:44,10:46
7429,2023-12-15T10:43,'FIFTH  AVE + ATWOOD ST',36,61C,INBOUND,2023-12-15,09:50,10:45,10:45
9395,2023-12-15T10:43,'FIFTH  AVE + ATWOOD ST',36,71C,OUTBOUND,2023-12-15,10:42,10:45,14:05
1900,2023-12-15T10:44,'FIFTH AVE + OAKLAND AVE',2565,54,INBOUND,2023-12-15,10:17,10:45,10:44
7561,2023-12-15T10:44,'FIFTH AVE + OAKLAND AVE',2565,93,OUTBOUND,2023-12-15,10:07,10:45,10:43
9023,2023-12-15T10:45,'FIFTH AVE + MOREWOOD AVE',1167,71B,INBOUND,2023-12-15,10:31,10:46,10:48
10716,2023-12-15T10:46,'HIGHLAND AVE + PENN',3268,71B,OUTBOUND,2023-12-15,10:12,10:46,10:42
6489,2023-12-15T10:45,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61B,OUTBOUND,2023-12-15,10:27,10:46,10:44
10417,2023-12-15T10:44,'FIFTH  AVE + ATWOOD ST',36,P3,INBOUND,2023-12-15,10:19,10:47,10:41
6488,2023-12-15T10:48,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61C,OUTBOUND,2023-12-15,10:23,10:48,10:39
6487,2023-12-15T10:48,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61A,OUTBOUND,2023-12-15,10:16,10:48,10:32
9270,2023-12-15T10:45,'FIFTH AVE + MOREWOOD AVE',1177,58,OUTBOUND,2023-12-15,10:00,10:48,10:42
5998,2023-12-15T10:49,'FIFTH  AVE + ATWOOD ST',36,61B,INBOUND,2023-12-15,10:10,10:49,10:50
9396,2023-12-15T10:49,'FIFTH  AVE + ATWOOD ST',36,71D,OUTBOUND,2023-12-15,10:47,10:49,20:57
6781,2023-12-15T10:48,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61D,INBOUND,2023-12-15,10:17,10:50,10:50
5997,2023-12-15T10:48,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61A,INBOUND,2023-12-15,10:07,10:50,10:51
6489,2023-12-15T10:48,'FORBES AVE + MURRAY AVE',7126,61B,OUTBOUND,2023-12-15,10:27,10:52,10:50
5930,2023-12-15T10:51,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61D,OUTBOUND,2023-12-15,10:37,10:51,10:52
6487,2023-12-15T10:51,'FORBES AVE + MURRAY AVE',7126,61A,OUTBOUND,2023-12-15,10:16,10:52,10:37
10717,2023-12-15T10:51,'FIFTH AVE + OAKLAND AVE',2565,71B,OUTBOUND,2023-12-15,10:31,10:52,10:45
9624,2023-12-15T10:51,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,28X,OUTBOUND,2023-12-15,10:38,10:52,10:47
9023,2023-12-15T10:50,'FIFTH  AVE + ATWOOD ST',36,71B,INBOUND,2023-12-15,10:31,10:53,10:55
6488,2023-12-15T10:52,'FORBES AVE + MURRAY AVE',7126,61C,OUTBOUND,2023-12-15,10:23,10:52,10:45
9395,2023-12-15T10:52,'FIFTH AVE + OAKLAND AVE',2565,71C,OUTBOUND,2023-12-15,10:42,10:52,10:48
8850,2023-12-15T10:52,'FIFTH  AVE + ATWOOD ST',36,75,INBOUND,2023-12-15,10:08,10:52,10:55
10669,2023-12-15T10:52,'FIFTH AVE + OAKLAND AVE',2565,P3,OUTBOUND,2023-12-15,10:45,10:53,10:49
9134,2023-12-15T10:54,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,69,OUTBOUND,2023-12-15,10:40,10:54,10:55
9396,2023-12-15T10:54,'FIFTH AVE + OAKLAND AVE',2565,71D,OUTBOUND,2023-12-15,10:47,10:55,10:53
5930,2023-12-15T10:55,'FORBES AVE + MURRAY AVE',7126,61D,OUTBOUND,2023-12-15,10:37,10:55,10:57
10865,2023-12-15T10:56,'FIFTH AVE + MOREWOOD AVE',1167,71D,INBOUND,2023-12-15,10:38,10:57,11:00
5997,2023-12-15T10:56,'FIFTH  AVE + ATWOOD ST',36,61A,INBOUND,2023-12-15,10:07,10:57,11:00
6000,2023-12-15T10:56,'FORBES + MURRAY FS',7096,61B,INBOUND,2023-12-15,10:30,10:59,10:56
6490,2023-12-15T10:57,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61A,OUTBOUND,2023-12-15,10:36,10:57,10:53
5931,2023-12-15T10:57,'FIFTH  AVE + ATWOOD ST',36,61D,OUTBOUND,2023-12-15,10:57,10:58,08:33
9624,2023-12-15T10:58,'FIFTH  AVE + ATWOOD ST',36,28X,OUTBOUND,2023-12-15,10:38,10:58,10:51
10717,2023-12-15T10:58,'FIFTH AVE + MOREWOOD AVE',1177,71B,OUTBOUND,2023-12-15,10:31,10:59,10:51
2093,2023-12-15T11:00,'FIFTH  AVE + ATWOOD ST',36,54,OUTBOUND,2023-12-15,10:11,11:00,10:58
7430,2023-12-15T11:00,'FORBES + MURRAY FS',7096,61C,INBOUND,2023-12-15,10:10,11:01,10:50
9026,2023-12-15T11:01,'HIGHLAND AVE + BAUM',19383,71B,INBOUND,2023-12-15,10:51,11:02,10:59
6490,2023-12-15T11:02,'FORBES AVE + MURRAY AVE',7126,61A,OUTBOUND,2023-12-15,10:36,11:02,10:59
6000,2023-12-15T11:02,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61B,INBOUND,2023-12-15,10:30,11:03,11:01
11634,2023-12-15T11:02,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,69,INBOUND,2023-12-15,09:48,11:03,10:58
9399,2023-12-15T11:02,'FIFTH  AVE + ATWOOD ST',36,71D,OUTBOUND,2023-12-15,11:07,11:07,16:45
9531,2023-12-15T11:03,'FIFTH AVE + OAKLAND AVE',2565,75,OUTBOUND,2023-12-15,10:52,11:03,11:01
9396,2023-12-15T11:03,'FIFTH AVE + MOREWOOD AVE',1177,71D,OUTBOUND,2023-12-15,10:47,11:04,10:58
5999,2023-12-15T11:03,'FORBES + MURRAY FS',7096,61A,INBOUND,2023-12-15,10:27,11:05,11:06
7430,2023-12-15T11:05,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61C,INBOUND,2023-12-15,10:10,11:07,10:56
10717,2023-12-15T11:06,'HIGHLAND AVE + PENN',3268,71B,OUTBOUND,2023-12-15,10:31,11:07,11:00
9398,2023-12-15T11:05,'FIFTH AVE + OAKLAND AVE',2565,71C,OUTBOUND,2023-12-15,11:02,11:07,11:07
11634,2023-12-15T11:08,'FIFTH  AVE + ATWOOD ST',36,69,INBOUND,2023-12-15,09:48,11:08,11:04
5999,2023-12-15T11:09,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,61A,INBOUND,2023-12-15,10:27,11:10,11:11
9399,2023-12-15T11:11,'FIFTH AVE + OAKLAND AVE',2565,71D,OUTBOUND,2023-12-15,11:07,11:12,11:12
9026,2023-12-15T11:11,'FIFTH AVE + MOREWOOD AVE',1167,71B,INBOUND,2023-12-15,10:51,11:12,11:08
9400,2023-12-15T11:11,'FIFTH  AVE + ATWOOD ST',36,71A,OUTBOUND,2023-12-15,11:12,11:12,12:27
6000,2023-12-15T11:11,'FIFTH  AVE + ATWOOD ST',36,61B,INBOUND,2023-12-15,10:30,11:13,11:10
7430,2023-12-15T11:12,'FIFTH  AVE + ATWOOD ST',36,61C,INBOUND,2023-12-15,10:10,11:14,11:05
5931,2023-12-15T11:13,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,61D,OUTBOUND,2023-12-15,10:57,11:14,11:12
9135,2023-12-15T11:14,'FORBES AVE + MOREWOOD (CARNEGIE MELLON)',7117,67,OUTBOUND,2023-12-15,10:50,11:14,11:04
10424,2023-12-15T11:14,'FIFTH  AVE + ATWOOD ST',36,P3,INBOUND,2023-12-15,10:49,11:15,11:11
9626,2023-12-15T11:14,'FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON)',4407,28X,OUTBOUND,2023-12-15,11:08,11:15,11:17
6002,2023-12-15T11:15,'FORBES + MURRAY FS',7096,61B,INBOUND,2023-12-15,10:48,11:17,11:16
2094,2023-12-15T11:16,'FIFTH  AVE + ATWOOD ST',36,54,OUTBOUND,2023-12-15,10:29,11:17,11:16
9399,2023-12-15T11:16,'FIFTH AVE + MOREWOOD AVE',1177,71D,OUTBOUND,2023-12-15,11:07,11:18,11:17
7431,2023-12-15T11:17,'FORBES + MURRAY FS',7096,61C,INBOUND,2023-12-15,10:30,11:17,11:10
1187,2023-12-15T11:17,'FIFTH AVE + OAKLAND AVE',2565,54,INBOUND,2023-12-15,10:47,11:18,11:19
5999,2023-12-15T11:16,'FIFTH  AVE + ATWOOD ST',36,61A,INBOUND,2023-12-15,10:27,11:18,11:20
9400,2023-12-15T11:18,'FIFTH AVE + OAKLAND AVE',2565,71A,OUTBOUND,2023-12-15,11:12,11:19,11:18
5932,2023-12-15T11:19,'FIFTH  AVE + ATWOOD ST',36,61D,OUTBOUND,2023-12-15,11:17,11:20,11:54
9026,2023-12-15T11:19,'FIFTH  AVE + ATWOOD ST',36,71B,INBOUND,2023-12-15,10:51,11:20,11:15
9028,2023-12-15T11:19,'HIGHLAND AVE + BAUM',19383,71B,INBOUND,2023-12-15,11:11,11:20,11:19
